1.0,      0.0,                     
2.0,      0.5,                     
3.0,      0.5,                     
4.0,      0.7,                     
5.0,      1.9,                     
6.0,      3.867,                   
7.0,      14.767,                  
8.0,      30.534,                  
9.0,      69.667,                  
10.0,     69.867,                  
11.0,     137.2,                   
12.0,     238.333,                 
13.0,     351.633,                 
14.0,     398.8,                   
15.0,     501.367,                 
16.0,     572.5,                   
17.0,     664.4,                   
18.0,     785.133,                 
19.0,     930.6,                   
20.0,     1043.967,                
21.0,     1125.534,                
22.0,     1296.234,                
23.0,     1417.267,                
24.0,     1555.6,                  
25.0,     1774.333,                
26.0,     1940.266,                
27.0,     2072.699,                
28.0,     2304.366,                
29.0,     2523.033,                
30.0,     2614.066,                
31.0,     2751.333,                
32.0,     2964.833,                
33.0,     3165.1,                  
34.0,     3380.367,                
35.0,     3492.667,                
36.0,     3703.367,                
37.0,     3892.0,                  
38.0,     4129.033,                
39.0,     4316.766,                
40.0,     4485.866,                
41.0,     4590.666,                
42.0,     4695.233,                
43.0,     4826.566,                
44.0,     4966.899,                
45.0,     5120.099,                
46.0,     5315.166,                
47.0,     5416.833,                
48.0,     5630.833,                
49.0,     5795.666,                
50.0,     5950.433,                
51.0,     6121.366,                
52.0,     6262.333,                
53.0,     6402.566,                
54.0,     6624.533,                
55.0,     6885.566,                
56.0,     7135.799,                
57.0,     7308.732,                
58.0,     7544.999,                
59.0,     7804.899,                
60.0,     7960.166,                
61.0,     8083.633,                
62.0,     8271.1,                  
63.0,     8391.233,                
64.0,     8609.333,                
65.0,     8826.3,                  
66.0,     9055.333,                
67.0,     9233.5,                  
68.0,     9452.4,                  
69.0,     9609.767,                
70.0,     9761.667,                
71.0,     9863.567,                
72.0,     10016.4,                 
73.0,     10220.533,               
74.0,     10360.6,                 
75.0,     10551.367,               
76.0,     10729.034,               
77.0,     10788.667,               
78.0,     10996.534,               
79.0,     11181.734,               
80.0,     11389.534,               
81.0,     11547.067,               
82.0,     11765.434,               
83.0,     11806.201,               
84.0,     12043.134,               
85.0,     12307.867,               
86.0,     12514.134,               
87.0,     12754.267,               
88.0,     12972.634,               
89.0,     13191.667,               
90.0,     13406.567,               
91.0,     13656.7,                 
92.0,     13886.933,               
93.0,     14059.266,               
94.0,     14194.533,               
95.0,     14368.133,               
96.0,     14616.533,               
97.0,     14787.333,               
98.0,     14995.9,                 
99.0,     15244.5,                 
100.0,    15466.1,                 
101.0,    15519.833,               
102.0,    15728.966,               
103.0,    15896.533,               
104.0,    16108.5,                 
105.0,    16375.7,                 
106.0,    16639.767,               
107.0,    16833.067,               
108.0,    17074.567,               
109.0,    17246.667,               
110.0,    17281.4,                 
111.0,    17409.2,                 
112.0,    17576.6,                 
113.0,    17804.267,               
114.0,    18050.634,               
115.0,    18107.834,               
116.0,    18264.434,               
117.0,    18354.967,               
118.0,    18435.734,               
119.0,    18533.867,               
120.0,    18766.467,               
121.0,    19001.1,                 
122.0,    19027.533,               
123.0,    19274.633,               
124.0,    19483.0,                 
125.0,    19675.333,               
126.0,    19684.533,               
127.0,    19871.833,               
128.0,    19986.966,               
129.0,    20176.866,               
130.0,    20434.133,               
131.0,    20564.566,               
132.0,    20659.999,               
133.0,    20797.232,               
134.0,    20967.032,               
135.0,    21179.899,               
136.0,    21338.132,               
137.0,    21478.865,               
138.0,    21643.098,               
139.0,    21850.831,               
140.0,    21953.298,               
141.0,    22130.831,               
142.0,    22276.264,               
143.0,    22461.464,               
144.0,    22617.131,               
145.0,    22636.598,               
146.0,    22768.165,               
147.0,    22940.398,               
148.0,    23162.465,               
149.0,    23172.398,               
150.0,    23191.098,               
151.0,    23364.765,               
152.0,    23555.398,               
153.0,    23595.631,               
154.0,    23792.898,               
155.0,    23832.731,               
156.0,    23942.864,               
157.0,    24052.497,               
158.0,    24220.53,                
159.0,    24228.23,                
160.0,    24249.863,               
161.0,    24346.93,                
162.0,    24398.863,               
163.0,    24400.663,               
164.0,    24471.263,               
165.0,    24600.296,               
166.0,    24732.663,               
167.0,    24922.963,               
168.0,    25098.696,               
169.0,    25239.829,               
170.0,    25292.762,               
171.0,    25379.162,               
172.0,    25551.095,               
173.0,    25783.362,               
174.0,    26007.029,               
175.0,    26171.062,               
176.0,    26296.029,               
177.0,    26496.362,               
178.0,    26681.262,               
179.0,    26846.762,               
180.0,    26988.762,               
181.0,    27054.395,               
182.0,    27188.862,               
183.0,    27279.629,               
184.0,    27503.096,               
185.0,    27642.896,               
186.0,    27686.429,               
187.0,    27850.062,               
188.0,    27980.829,               
189.0,    28044.396,               
190.0,    28268.996,               
191.0,    28382.729,               
192.0,    28548.762,               
193.0,    28720.295,               
194.0,    28818.195,               
195.0,    28849.795,               
196.0,    28969.195,               
197.0,    29063.362,               
198.0,    29160.695,               
199.0,    29242.162,               
200.0,    29367.629,               
