1.0,      168.833,                 
2.0,      316.666,                 
3.0,      559.166,                 
4.0,      601.166,                 
5.0,      846.833,                 
6.0,      1093.166,                
7.0,      1352.333,                
8.0,      1620.0,                  
9.0,      1919.833,                
10.0,     2133.5,                  
11.0,     2408.167,                
12.0,     2611.834,                
13.0,     2973.334,                
14.0,     3247.334,                
15.0,     3583.501,                
16.0,     3902.168,                
17.0,     4341.835,                
18.0,     4692.168,                
19.0,     4986.335,                
20.0,     5377.335,                
21.0,     5439.335,                
22.0,     5907.835,                
23.0,     6277.002,                
24.0,     6638.669,                
25.0,     7062.169,                
26.0,     7438.336,                
27.0,     7771.669,                
28.0,     8089.836,                
29.0,     8478.169,                
30.0,     8822.502,                
31.0,     9297.002,                
32.0,     9578.502,                
33.0,     10029.335,               
34.0,     10459.002,               
35.0,     10865.502,               
36.0,     11302.169,               
37.0,     11895.336,               
38.0,     12222.169,               
39.0,     12808.502,               
40.0,     13296.502,               
41.0,     13752.669,               
42.0,     14217.502,               
43.0,     14735.169,               
44.0,     15224.502,               
45.0,     15724.169,               
46.0,     16167.502,               
47.0,     16551.002,               
48.0,     17000.669,               
49.0,     17389.002,               
50.0,     17814.169,               
51.0,     18342.669,               
52.0,     18779.502,               
53.0,     19184.002,               
54.0,     19725.669,               
55.0,     20198.502,               
56.0,     20693.002,               
57.0,     21228.169,               
58.0,     21660.336,               
59.0,     22076.503,               
60.0,     22607.503,               
61.0,     23096.503,               
62.0,     23492.836,               
63.0,     23843.336,               
64.0,     24332.836,               
65.0,     24826.669,               
66.0,     25403.002,               
67.0,     25840.169,               
68.0,     26362.336,               
69.0,     26717.669,               
70.0,     27154.336,               
71.0,     27653.169,               
72.0,     27981.336,               
73.0,     28546.003,               
74.0,     29068.003,               
75.0,     29573.336,               
76.0,     30105.336,               
77.0,     30541.003,               
78.0,     30975.003,               
79.0,     31393.503,               
80.0,     31743.836,               
81.0,     32229.503,               
82.0,     32676.17,                
83.0,     33115.337,               
84.0,     33512.837,               
85.0,     34028.504,               
86.0,     34513.171,               
87.0,     35098.838,               
88.0,     35598.671,               
89.0,     35896.338,               
90.0,     36491.838,               
91.0,     36969.671,               
92.0,     37500.671,               
93.0,     37997.171,               
94.0,     38527.338,               
95.0,     38968.671,               
96.0,     39461.504,               
97.0,     39932.504,               
98.0,     40499.837,               
99.0,     41025.004,               
100.0,    41403.004,               
101.0,    41942.171,               
102.0,    42235.338,               
103.0,    42725.005,               
104.0,    43175.005,               
105.0,    43452.172,               
106.0,    43894.505,               
107.0,    44388.838,               
108.0,    44877.671,               
109.0,    45354.504,               
110.0,    45811.337,               
111.0,    46341.337,               
112.0,    46872.004,               
113.0,    47188.171,               
114.0,    47609.171,               
115.0,    48102.004,               
116.0,    48460.504,               
117.0,    48978.171,               
118.0,    49415.838,               
119.0,    49826.838,               
120.0,    50349.005,               
121.0,    50850.005,               
122.0,    51192.172,               
123.0,    51707.672,               
124.0,    52323.505,               
125.0,    52870.505,               
126.0,    53351.172,               
127.0,    53920.505,               
128.0,    54307.338,               
129.0,    54686.171,               
130.0,    55083.838,               
131.0,    55444.338,               
132.0,    55788.505,               
133.0,    56373.838,               
134.0,    56781.671,               
135.0,    57393.004,               
136.0,    57905.837,               
137.0,    58424.337,               
138.0,    58944.004,               
139.0,    59456.337,               
140.0,    60030.837,               
141.0,    60467.004,               
142.0,    60906.004,               
143.0,    61329.837,               
144.0,    61786.67,                
145.0,    62328.503,               
146.0,    62860.17,                
147.0,    63227.67,                
148.0,    63677.003,               
149.0,    64060.836,               
150.0,    64490.669,               
151.0,    65013.836,               
152.0,    65479.336,               
153.0,    65884.336,               
154.0,    66474.169,               
155.0,    67042.002,               
156.0,    67431.669,               
157.0,    67744.002,               
158.0,    68185.669,               
159.0,    68616.502,               
160.0,    68931.335,               
161.0,    69467.668,               
162.0,    69965.835,               
163.0,    70334.835,               
164.0,    70751.835,               
165.0,    71249.168,               
166.0,    71711.668,               
167.0,    72201.335,               
168.0,    72734.168,               
169.0,    73178.501,               
170.0,    73680.668,               
171.0,    74160.001,               
172.0,    74530.501,               
173.0,    75000.168,               
174.0,    75323.668,               
175.0,    75820.835,               
176.0,    76346.668,               
177.0,    76942.668,               
178.0,    77273.001,               
179.0,    77820.501,               
180.0,    78329.001,               
181.0,    78754.834,               
182.0,    79239.334,               
183.0,    79404.001,               
184.0,    79829.834,               
185.0,    80296.667,               
186.0,    80559.834,               
187.0,    81116.167,               
188.0,    81699.167,               
189.0,    82105.167,               
190.0,    82576.167,               
191.0,    83108.167,               
192.0,    83572.167,               
193.0,    84071.667,               
194.0,    84496.5,                 
195.0,    85066.833,               
196.0,    85442.333,               
197.0,    85933.5,                 
198.0,    86433.0,                 
199.0,    86797.833,               
200.0,    87293.333,               
